TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
19,19,8,3,2,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
20,20,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
21,21,7,3,1,7.267500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
22,22,6,2,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
23,23,1,1,1,5.652500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
24,24,9,3,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
25,25,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
26,26,7,3,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
27,27,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
28,28,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
29,29,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
30,30,4,2,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
31,31,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
32,32,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
33,33,3,1,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
34,34,9,3,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
35,35,1,1,1,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
36,36,4,2,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
37,37,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
38,38,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
39,39,7,3,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
40,40,9,3,3,7.267500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
41,41,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
42,42,2,1,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
43,43,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
44,44,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
45,45,3,1,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
46,46,3,1,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
47,47,8,3,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
48,48,1,1,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
49,49,4,2,1,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
50,50,6,2,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
51,51,7,3,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
52,52,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
53,53,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
54,54,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
﻿TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,6,2,3,8.075000e-01,1.615000e+00,1.0,0.0,4.014156,0.0,999.0,999.0,999.0,6.5199323,7.5366373,3.5224814,7.536752,8.354432
2,2,7,3,1,8.075000e-01,2.422500e+00,1.0,1.0,8.364742,1.0,10.4396515,2.0749094,8.0,10.882748,11.88961,3.5248682,11.889742,12.708091
3,3,7,3,1,8.882500e+00,1.615000e+00,1.0,2.0,12.709477,1.0,13.675684,0.9662072,7.0,15.226324,16.231585,3.5221074,16.231695,25.118177
4,4,4,2,1,8.075000e-01,1.615000e+00,1.0,3.0,25.122274,0.0,999.0,999.0,999.0,27.637264,28.65457,3.532295,28.654667,29.471825
5,5,1,1,1,2.422500e+00,8.075000e-01,1.0,4.0,29.483076,1.0,29.972567,0.4894907,9.0,31.99998,33.005566,3.52249,33.005665,35.44338
6,6,4,2,1,8.075000e-01,1.615000e+00,1.0,5.0,35.445896,1.0,37.42858,1.9826839,7.0,37.962883,38.965588,3.5196898,38.965687,39.78019
7,7,3,1,3,8.075000e-01,1.615000e+00,1.0,6.0,39.783173,2.0,41.36521,1.5820369,9.0,42.2996,43.30478,3.5216055,43.30488,44.117203
8,8,9,3,3,8.075000e-01,2.422500e+00,1.0,7.0,44.121574,2.0,44.901447,0.779873,9.0,46.63872,47.642075,3.5204997,47.642174,48.45412
9,9,1,1,1,8.075000e-01,8.075000e-01,1.0,8.0,48.457287,2.0,49.589066,1.1317778,2.0,50.974583,51.98114,3.5238533,51.98124,52.791023
10,10,6,2,3,8.075000e-01,2.422500e+00,1.0,9.0,52.793514,2.0,54.54266,1.7491449,6.0,55.311607,56.317257,3.5237432,56.317368,57.12805
11,11,2,1,2,4.037500e+00,2.422500e+00,1.0,10.0,57.131557,2.0,57.878967,0.7474082,5.0,59.648834,60.655273,3.5237138,60.655396,64.70077
12,12,4,2,1,8.075000e-01,1.615000e+00,1.0,11.0,64.704,2.0,65.218636,0.5146293,4.0,67.22076,68.22575,3.5217512,68.22587,69.03777
13,13,6,2,3,8.075000e-01,2.422500e+00,1.0,12.0,69.03922,--,--,--,--,--,--,--,--,--
14,14,5,2,2,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
15,15,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
16,16,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
17,17,5,2,2,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
18,18,1,1,1,4.037500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
19,19,8,3,2,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
20,20,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
21,21,7,3,1,7.267500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
22,22,6,2,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
23,23,1,1,1,5.652500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
24,24,9,3,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
25,25,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
26,26,7,3,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
27,27,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
28,28,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
29,29,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
30,30,4,2,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
31,31,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
32,32,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
33,33,3,1,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
34,34,9,3,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
35,35,1,1,1,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
36,36,4,2,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
37,37,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
38,38,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
39,39,7,3,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
40,40,9,3,3,7.267500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
41,41,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
42,42,2,1,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
43,43,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
44,44,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
45,45,3,1,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
46,46,3,1,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
47,47,8,3,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
48,48,1,1,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
49,49,4,2,1,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
50,50,6,2,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
51,51,7,3,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
52,52,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
53,53,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
54,54,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
﻿TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,6,2,3,8.075000e-01,1.615000e+00,1.0,0.0,4.0106454,0.0,999.0,999.0,999.0,6.5273533,7.5436,3.5329547,7.543726,8.361872
2,2,7,3,1,8.075000e-01,2.422500e+00,1.0,1.0,8.368244,1.0,9.546474,1.1782297,7.0,10.885241,11.891334,3.5230896,11.891429,12.7153425
3,3,7,3,1,8.882500e+00,1.615000e+00,1.0,2.0,12.71668,2.0,13.466322,0.749642,1.0,15.234018,16.237923,3.521243,16.238052,25.125822
4,4,4,2,1,8.075000e-01,1.615000e+00,1.0,3.0,25.130114,2.0,25.72638,0.5962663,1.0,27.64755,28.650126,3.5200117,28.650238,29.462763
5,5,1,1,1,2.422500e+00,8.075000e-01,1.0,4.0,29.469736,1.0,31.347767,1.8780323,6.0,31.98695,32.99241,3.5226736,32.992508,35.417545
6,6,4,2,1,8.075000e-01,1.615000e+00,1.0,5.0,35.4202,1.0,35.918106,0.4979063,9.0,37.937737,38.942215,3.5220137,38.94232,39.75434
7,7,3,1,3,8.075000e-01,1.615000e+00,1.0,6.0,39.759655,0.0,999.0,999.0,999.0,42.273453,43.289524,3.5298705,43.289734,44.107838
8,8,9,3,3,8.075000e-01,2.422500e+00,1.0,7.0,44.111145,1.0,45.192642,1.081498,3.0,46.6287,47.63508,3.523932,47.635174,48.44483
9,9,1,1,1,8.075000e-01,8.075000e-01,1.0,8.0,48.447704,0.0,999.0,999.0,999.0,50.964016,51.980698,3.5329912,51.980797,52.798683
10,10,6,2,3,8.075000e-01,2.422500e+00,1.0,9.0,52.801136,0.0,999.0,999.0,999.0,55.31766,56.334377,3.5332406,56.334476,57.152042
11,11,2,1,2,4.037500e+00,2.422500e+00,1.0,10.0,57.154854,--,--,--,--,--,--,--,--,--
12,12,4,2,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
13,13,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
14,14,5,2,2,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
15,15,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
16,16,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
17,17,5,2,2,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
18,18,1,1,1,4.037500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
19,19,8,3,2,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
20,20,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
21,21,7,3,1,7.267500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
22,22,6,2,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
23,23,1,1,1,5.652500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
24,24,9,3,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
25,25,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
26,26,7,3,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
27,27,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
28,28,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
29,29,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
30,30,4,2,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
31,31,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
32,32,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
33,33,3,1,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
34,34,9,3,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
35,35,1,1,1,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
36,36,4,2,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
37,37,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
38,38,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
39,39,7,3,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
40,40,9,3,3,7.267500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
41,41,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
42,42,2,1,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
43,43,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
44,44,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
45,45,3,1,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
46,46,3,1,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
47,47,8,3,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
48,48,1,1,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
49,49,4,2,1,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
50,50,6,2,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
51,51,7,3,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
52,52,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
53,53,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
54,54,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
﻿TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,6,2,3,8.075000e-01,1.615000e+00,1.0,0.0,4.00697,0.0,999.0,999.0,999.0,6.5110364,7.5276747,3.5207045,7.5278096,8.345623
2,2,7,3,1,8.075000e-01,2.422500e+00,1.0,1.0,8.350684,1.0,9.697039,1.3463545,9.0,10.868379,11.873383,3.5226984,11.87349,12.682506
3,3,7,3,1,8.882500e+00,1.615000e+00,1.0,2.0,12.683978,1.0,14.017252,1.333273,6.0,15.201183,16.204432,3.5204523,16.20456,25.09268
4,4,4,2,1,8.075000e-01,1.615000e+00,1.0,3.0,25.096748,--,--,--,--,--,--,--,--,--
5,5,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
6,6,4,2,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
7,7,3,1,3,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
8,8,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
9,9,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
10,10,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
11,11,2,1,2,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
12,12,4,2,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
13,13,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
14,14,5,2,2,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
15,15,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
16,16,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
17,17,5,2,2,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
18,18,1,1,1,4.037500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
19,19,8,3,2,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
20,20,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
21,21,7,3,1,7.267500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
22,22,6,2,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
23,23,1,1,1,5.652500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
24,24,9,3,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
25,25,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
26,26,7,3,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
27,27,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
28,28,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
29,29,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
30,30,4,2,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
31,31,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
32,32,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
33,33,3,1,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
34,34,9,3,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
35,35,1,1,1,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
36,36,4,2,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
37,37,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
38,38,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
39,39,7,3,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
40,40,9,3,3,7.267500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
41,41,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
42,42,2,1,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
43,43,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
44,44,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
45,45,3,1,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
46,46,3,1,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
47,47,8,3,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
48,48,1,1,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
49,49,4,2,1,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
50,50,6,2,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
51,51,7,3,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
52,52,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
53,53,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
54,54,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
﻿TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,6,2,3,8.075000e-01,1.615000e+00,1.0,0.0,4.005682,0.0,999.0,999.0,999.0,6.5120373,7.528468,3.5227857,7.528592,8.34632
2,2,7,3,1,8.075000e-01,2.422500e+00,1.0,1.0,8.3516655,2.0,9.4976225,1.1459575,4.0,10.868764,11.874663,3.5229983,11.874777,12.683142
3,3,7,3,1,8.882500e+00,1.615000e+00,1.0,2.0,12.684633,1.0,14.418521,1.7338874,8.0,15.201837,16.205013,3.5203795,16.205112,25.093714
4,4,4,2,1,8.075000e-01,1.615000e+00,1.0,3.0,25.098433,--,--,--,--,--,--,--,--,--
5,5,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
6,6,4,2,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
7,7,3,1,3,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
8,8,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
9,9,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
10,10,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
11,11,2,1,2,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
12,12,4,2,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
13,13,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
14,14,5,2,2,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
15,15,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
16,16,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
17,17,5,2,2,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
18,18,1,1,1,4.037500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
19,19,8,3,2,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
20,20,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
21,21,7,3,1,7.267500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
22,22,6,2,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
23,23,1,1,1,5.652500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
24,24,9,3,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
25,25,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
26,26,7,3,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
27,27,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
28,28,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
29,29,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
30,30,4,2,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
31,31,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
32,32,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
33,33,3,1,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
34,34,9,3,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
35,35,1,1,1,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
36,36,4,2,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
37,37,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
38,38,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
39,39,7,3,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
40,40,9,3,3,7.267500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
41,41,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
42,42,2,1,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
43,43,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
44,44,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
